      mass_in  chg_in     en_in    azi_in    pol_in  guess_en         x         y         z          px          py          pz          time        en        de       azi       pol    true_x    true_y    true_z     true_px     true_py     true_pz     true_time   true_en   true_de  true_azi  true_pol  start_en    pdev_en   dev_azi   dev_pol    en_err
444         4       2  2.006370  3.326376  1.679153         2 -0.191031 -0.005723  0.973629 -222.935364   27.929949  -31.040406  1.097511e-08  1.711820 -0.005340  3.016959  1.708082 -0.275066 -0.002674  0.963994 -214.332145   37.066753  -33.148633  1.500708e-08  1.610991  0.001544  2.970346  1.722031  2.006370   6.258818  0.046614 -0.013948  0.006370
445         4       2  1.857570  6.072726  2.219246         2  0.227109 -0.116243  0.812870  131.598826 -116.845059 -118.005839  1.850767e-08  1.494126 -0.004523 -0.726083  2.161477  0.250180 -0.115226  0.800813  130.503140 -101.030785 -112.009713  1.961120e-08  1.324123  0.001783 -0.658787  2.167071  1.857570  12.838850 -0.067296 -0.005594 -0.142430
446         4       2  2.064181  1.912334  2.820252         2  0.065012  0.172995  0.400866   50.113802   27.102244 -147.866538  4.011513e-08  0.835953 -0.013820  0.495763  2.773822  0.049911  0.191899  0.372028   45.936099   38.067220 -162.751503  3.868516e-08  1.000219  0.002183  0.691997  2.790236  2.064181 -16.422962 -0.196234 -0.016413  0.064181
447         4       2  1.901753  1.895519  2.874395         2  0.041088  0.126885  0.489499   44.166098   34.304238 -178.146945  3.081409e-08  1.160451 -0.012573  0.660377  2.837417  0.027963  0.133387  0.479727   33.939068   35.664774 -166.236005  3.236205e-08  1.000584  0.002182  0.810186  2.853662  1.901753  15.977461 -0.149809 -0.016245 -0.098247
448         4       2  2.123023  6.090225  2.410568         2  0.230372 -0.124273  0.718014  101.960837 -103.673386 -142.895493  2.245205e-08  1.383284 -0.005703 -0.793726  2.347472  0.249958 -0.115767  0.707298  119.600753  -96.045586 -152.578473  2.154343e-08  1.557733  0.001583 -0.676599  2.353536  2.123023 -11.198887 -0.117127 -0.006064  0.123023
449         4       2  1.984503  2.731462  1.631200         2 -0.163476  0.113188  0.980572 -158.549652  162.044429  -24.003559  1.049066e-08  1.729399 -0.002999  2.345294  1.676282 -0.229458  0.152533  0.978155 -156.176483  151.168596  -20.943886  1.504920e-08  1.586740  0.001561  2.372487  1.666858  1.984503   8.990723 -0.027193  0.009424 -0.015497
450         4       2  2.023599  3.397813  2.144780         2 -0.191406 -0.012047  0.863246 -178.674090   22.861633 -130.717282  1.346500e-08  1.648330 -0.006536  3.014333  2.198550 -0.274854 -0.013140  0.810564 -171.832118   30.249932 -126.102647  1.820275e-08  1.542235  0.001595  2.967335  2.196633  2.023599   6.879285  0.046998  0.001917  0.023599
451         4       2  2.072149  5.577568  2.957822         2  0.076305 -0.123903  0.347897   10.123406  -39.931478 -157.757152  4.003592e-08  0.884998 -0.021414 -1.322508  2.886169  0.081843 -0.117440  0.347329   14.704776  -39.988768 -168.066482  3.898223e-08  1.000698  0.002182 -1.218421  2.893312  2.072149 -11.561934 -0.104087 -0.007143  0.072149
452         4       2  1.959844  4.163688  2.291771         2 -0.127578 -0.137557  0.824397 -129.866823  -94.074775 -150.788856  1.467246e-08  1.612377 -0.006861 -2.514682  2.325442 -0.191485 -0.197648  0.746697 -125.198358  -79.071753 -141.500813  2.099517e-08  1.396126  0.001715 -2.578281  2.333487  1.959844  15.489367  0.063600 -0.008045 -0.040156
453         4       2  1.927536  5.473330  2.784570         2  0.077690 -0.165547  0.530654    9.392144  -70.705766 -167.575775  3.194918e-08  1.104079 -0.013937 -1.438735  2.739181  0.094315 -0.182453  0.481645   12.197164  -66.558202 -159.621459  3.335559e-08  1.000568  0.002182 -1.389552  2.740638  1.927536  10.345257 -0.049183 -0.001457 -0.072464
454         4       2  1.975117  4.210915  3.041498         2 -0.012384 -0.041302  0.419271    1.615238  -12.024026 -187.305310  3.066140e-08  1.172650 -0.090389 -1.437262  3.076912 -0.017880 -0.043491  0.408264   -1.141388  -11.011384 -173.122512  3.515706e-08  1.001772  0.002180 -1.674083  3.077734  1.975117  17.057583  0.236821 -0.000823 -0.024883
455         4       2  2.117100  2.599982  1.683075         2 -0.159876  0.150201  0.967259 -126.468412  181.568069  -34.138208  1.259659e-08  1.668030 -0.003985  2.179193  1.723871 -0.208113  0.180061  0.964259 -142.469247  175.880187  -32.708567  1.453423e-08  1.740324  0.001458  2.251627  1.714311  2.117100  -4.154031 -0.072434  0.009560  0.117100
456         4       2  1.643102  1.712972  1.789919         2  0.020981  0.252750  0.939022   63.166308  205.518771  -49.344719  1.442188e-08  1.619363 -0.003490  1.272610  1.796393  0.017870  0.275374  0.938171   50.731089  174.725122  -39.694720  1.742614e-08  1.154278  0.001970  1.288218  1.785604  1.643102  40.292240 -0.015608  0.010789 -0.356898
457         4       2  1.860569  1.904116  2.591570         2  0.034411  0.235148  0.592345   59.784220   82.033265 -158.752383  2.905198e-08  1.181813 -0.007113  0.941015  2.572703  0.021735  0.256420  0.565048   47.233980   79.064921 -146.901451  3.077845e-08  1.000720  0.002182  1.032285  2.581594  1.860569  18.096250 -0.091270 -0.008891 -0.139431
458         4       2  1.933068  1.478703  2.141737         2  0.090635  0.232566  0.835194  109.181690  144.756670 -112.955005  1.752378e-08  1.518652 -0.004169  0.924585  2.127939  0.086944  0.261277  0.824133   93.836523  150.194513 -109.381114  1.831884e-08  1.441967  0.001675  1.012365  2.124079  1.933068   5.318031 -0.087780  0.003861 -0.066932
459         4       2  2.124198  3.291564  1.993628         2 -0.194196  0.003552  0.903022 -196.818358   37.921894 -101.647405  1.225218e-08  1.680700 -0.005372  2.951251  2.040128 -0.275062  0.010062  0.867785 -196.707512   46.397090 -102.309704  1.604627e-08  1.707499  0.001478  2.909958  2.039407  2.124198  -1.569478  0.041293  0.000721  0.124198
460         4       2  2.052214  3.131514  2.864415         2 -0.104008  0.070453  0.380649   -1.985896   30.167278 -162.730907  3.881012e-08  0.911984 -0.024057  1.636531  2.957904 -0.125260  0.063944  0.364686  -12.621470   29.809278 -170.425418  3.816572e-08  1.001730  0.002180  1.971317  2.953885  2.052214  -8.959149 -0.334786  0.004019  0.052214
461         4       2  1.992439  2.973665  2.585989         2 -0.190708  0.135441  0.559055  -36.599313   77.444094 -165.523121  3.061679e-08  1.156168 -0.012168  2.012277  2.664050 -0.231185  0.149573  0.496399  -39.319907   72.080416 -158.411256  3.390081e-08  1.059721  0.002095  2.070179  2.663398  1.992439   9.101239 -0.057902  0.000652 -0.007561
462         4       2  1.880608  1.943109  2.229078         2 -0.020174  0.247260  0.796115   34.721096  161.309197 -132.404776  1.881968e-08  1.489498 -0.004153  1.358785  2.247020 -0.032244  0.273674  0.782067   23.895739  155.765662 -123.289323  2.020037e-08  1.332429  0.001775  1.418575  2.234684  1.880608  11.788140 -0.059789  0.012337 -0.119392
463         4       2  2.046129  4.283015  1.830367         2 -0.099762 -0.144593  0.946519 -151.294349 -157.418415  -66.350581  1.027556e-08  1.732736 -0.004880 -2.336360  1.865820 -0.155894 -0.226566  0.923312 -150.394731 -151.480107  -62.337069  1.528173e-08  1.645558  0.001520 -2.352599  1.854928  2.046129   5.297826  0.016239  0.010892  0.046129
464         4       2  1.938104  0.540631  1.968226         2  0.245266  0.074178  0.895220  203.940773   10.510906  -74.668208  1.581798e-08  1.573306 -0.003298  0.051493  1.921337  0.259077  0.093028  0.890736  197.182450   28.632098  -73.164193  1.644180e-08  1.499357  0.001628  0.144198  1.922709  1.938104   4.932075 -0.092705 -0.001371 -0.061896
465         4       2  2.063814  3.605957  2.298907         2 -0.183398 -0.043464  0.815829 -155.364235   -0.884028 -153.944457  1.547500e-08  1.591928 -0.006837 -3.135903  2.351596 -0.267693 -0.064193  0.738201 -151.023523    1.972755 -151.039169  2.064778e-08  1.518348  0.001613  3.128531  2.356204  2.063814   4.846094 -6.264434 -0.004607  0.063814
466         4       2  2.120182  1.718606  1.763147         2  0.017044  0.254487  0.945788   60.952484  206.870980  -43.420413  1.460475e-08  1.610495 -0.003407  1.284264  1.769474  0.007768  0.275110  0.946011   46.545752  219.627607  -43.292892  1.468618e-08  1.739523  0.001458  1.361956  1.761295  2.120182  -7.417406 -0.077692  0.008180  0.120182
467         4       2  1.886183  4.814075  1.682501         2 -0.010382 -0.185006  0.977593  -45.221829 -221.245235  -23.444336  1.077166e-08  1.715155 -0.004329 -1.772416  1.674245 -0.021334 -0.274776  0.968888  -54.238492 -201.460763  -24.028405  1.558319e-08  1.467829  0.001654 -1.833787  1.685461  1.886183  16.849782  0.061371 -0.011217 -0.113817
468         4       2  2.033906  2.163463  2.538577         2 -0.031656  0.252148  0.597153   38.443690   98.086241 -158.034804  2.880447e-08  1.200703 -0.007691  1.197260  2.553614 -0.057940  0.269084  0.578216   22.041678  105.733921 -161.968799  2.862579e-08  1.261426  0.001847  1.365276  2.553472  2.033906  -4.813786 -0.168017  0.000143  0.033906
469         4       2  2.151135  3.979309  2.720681         2 -0.186649 -0.083658  0.442593  -50.430976    5.692115 -157.468707  3.884584e-08  0.911209 -0.021017  3.029199  2.829810 -0.231479 -0.115113  0.320141  -53.407067    2.301477 -165.061498  4.205543e-08  1.002070  0.002180  3.098526  2.828393  2.151135  -9.067256 -0.069327  0.001417  0.151135
470         4       2  2.042957  1.554017  2.597250         2  0.121385  0.223082  0.572473   85.513518   56.322987 -152.404288  3.093649e-08  1.122135 -0.007084  0.582428  2.549998  0.115278  0.249997  0.544398   80.003683   68.451261 -159.923124  3.040847e-08  1.220253  0.001892  0.707737  2.559346  2.042957  -8.040848 -0.125309 -0.009348  0.042957
471         4       2  2.074315  3.142660  2.549696         2 -0.201705  0.079589  0.630175  -68.387499   69.770584 -173.123035  2.543905e-08  1.315207 -0.009972  2.346184  2.627819 -0.258458  0.094344  0.542226  -68.923191   66.320007 -169.786038  3.012121e-08  1.263975  0.001845  2.375440  2.628557  2.074315   4.053194 -0.029256 -0.000738  0.074315
472         4       2  1.928151  3.876786  2.940510         2 -0.068756 -0.034613  0.481198  -19.251336   -1.743195 -185.184344  3.101202e-08  1.153903 -0.044274 -3.051290  3.037586 -0.077696 -0.044554  0.448876  -19.684283   -4.280112 -172.284230  3.334643e-08  1.001562  0.002181 -2.927487  3.025197  1.928151  15.210346 -0.123802  0.012390 -0.071849
473         4       2  2.043681  4.839062  2.563894         2 -0.028002 -0.206682  0.666083  -42.117617  -99.002941 -170.884104  2.371456e-08  1.357129 -0.009231 -1.973021  2.579689 -0.038361 -0.272466  0.570787  -43.650858  -95.142745 -164.738125  2.878018e-08  1.267971  0.001840 -2.000939  2.575534  2.043681   7.031485  0.027918  0.004155  0.043681
474         4       2  1.945103  2.606550  1.630618         2 -0.158193  0.148204  0.980657 -127.967904  183.771554  -20.461688  1.206191e-08  1.682653 -0.003388  2.179063  1.661916 -0.208274  0.180385  0.978684 -133.363616  167.617601  -19.869727  1.523341e-08  1.540011  0.001596  2.242874  1.663294  1.945103   9.262380 -0.063811 -0.001378 -0.054897
475         4       2  2.247846  3.467131  2.489113         2 -0.199574 -0.006275  0.707040 -109.445502   32.030837 -173.530830  2.122851e-08  1.434961 -0.009189  2.856879  2.560205 -0.275226 -0.012612  0.606488 -115.720095   32.031645 -182.915777  2.521482e-08  1.593179  0.001557  2.871551  2.560710  2.247846  -9.930944 -0.014672 -0.000505  0.247846
476         4       2  1.935705  1.417367  2.342380         2  0.115596  0.225557  0.748733  108.064330  105.969123 -140.575096  2.103975e-08  1.420045 -0.004555  0.775609  2.319296  0.115844  0.250095  0.733947   98.100980  110.859393 -136.277821  2.179073e-08  1.347430  0.001760  0.846379  2.314874  1.935705   5.389149 -0.070770  0.004422 -0.064295
477         4       2  1.969917  4.423370  2.056206         2 -0.078915 -0.162955  0.895724 -110.295910 -160.995978 -112.916848  1.181761e-08  1.691584 -0.004884 -2.171442  2.095336 -0.126573 -0.244543  0.850432 -116.311711 -145.341271 -103.600699  1.727279e-08  1.510393  0.001619 -2.245700  2.078646  1.969917  11.996313  0.074258  0.016690 -0.030083
478         4       2  1.901224  4.219841  2.637066         2 -0.147439 -0.139098  0.592666  -75.918179  -33.208539 -173.896796  2.796050e-08  1.235052 -0.013006 -2.729245  2.696913 -0.171913 -0.171585  0.521415  -66.793863  -31.033560 -157.079446  3.229747e-08  1.001921  0.002180 -2.706650  2.703151  1.901224  23.268343 -0.022595 -0.006238 -0.098776
479         4       2  1.828691  0.097760  2.814340         2  0.167015 -0.050598  0.544884   64.380706  -47.255025 -178.485315  2.693085e-08  1.272586 -0.010260 -0.633178  2.720868  0.167145 -0.040220  0.545991   58.783053  -36.394852 -159.038075  2.955027e-08  1.001079  0.002181 -0.554373  2.731514  1.828691  27.121377 -0.078805 -0.010646 -0.171309
480         4       2  2.116642  4.590469  2.250423         2 -0.060529 -0.185112  0.835024  -81.855978 -147.839623 -141.889679  1.446862e-08  1.620253 -0.005856 -2.076461  2.269247 -0.087038 -0.261639  0.772643  -85.563939 -146.031287 -141.550679  1.900047e-08  1.620030  0.001537 -2.100805  2.267300  2.116642   0.013786  0.024344  0.001947  0.116642
481         4       2  2.074853  1.849651  2.516532         2  0.038037  0.253576  0.630049   65.251840   95.789078 -154.330932  2.704915e-08  1.239872 -0.006829  0.972797  2.497453  0.021487  0.274374  0.609018   52.795741  107.488323 -163.332129  2.658450e-08  1.365166  0.001744  1.114232  2.508933  2.074853  -9.177910 -0.141435 -0.011480  0.074853
482         4       2  2.002192  3.776234  1.974450         2 -0.157682 -0.083783  0.914983 -192.032187  -69.663251  -98.491812  1.107476e-08  1.711361 -0.005165 -2.793588  2.020060 -0.248088 -0.119344  0.875042 -189.525491  -49.059535  -93.604013  1.646138e-08  1.567015  0.001576 -2.888298  2.016793  2.002192   9.211499  0.094710  0.003267  0.002192
483         4       2  1.925677  0.835479  1.823073         2  0.214072  0.150219  0.935197  197.930689   80.912153  -45.341188  1.508599e-08  1.589981 -0.003274  0.388061  1.779744  0.219543  0.166227  0.933689  186.603407   91.404418  -45.422630  1.573884e-08  1.505512  0.001623  0.455481  1.786012  1.925677   5.610657 -0.067419 -0.006268 -0.074323
484         4       2  2.117990  0.855078  1.906497         2  0.211228  0.154148  0.911817  193.266944   81.946828  -62.662346  1.506095e-08  1.597123 -0.003804  0.401031  1.860879  0.215732  0.171437  0.908408  192.315190  101.194676  -67.338174  1.524517e-08  1.722330  0.001469  0.484381  1.871279  2.117990  -7.269642 -0.083350 -0.010400  0.117990
485         4       2  2.086351  5.666640  2.413407         2  0.149075 -0.187062  0.736234   55.967114 -132.679712 -147.590147  2.143712e-08  1.415069 -0.006041 -1.171621  2.368503  0.182011 -0.207024  0.701835   68.790384 -131.197270 -152.554186  2.202560e-08  1.504807  0.001624 -1.087876  2.370880  2.086351  -5.963412 -0.083745 -0.002377  0.086351
486         4       2  1.979490  0.820367  1.987257         2  0.215210  0.142468  0.887549  189.916139   69.042371  -80.250946  1.574618e-08  1.573225 -0.003403  0.348687  1.948827  0.223848  0.160570  0.883374  182.916125   81.597207  -79.336640  1.640286e-08  1.544480  0.001593  0.419598  1.947942  1.979490   1.861130 -0.070911  0.000885 -0.020510
487         4       2  1.943240  5.544231  2.332658         2  0.123141 -0.193253  0.783217   49.850652 -149.828024 -139.657038  1.914152e-08  1.478869 -0.005330 -1.249599  2.294951  0.157075 -0.225953  0.745179   55.692544 -141.257266 -134.900297  2.117648e-08  1.372976  0.001737 -1.195245  2.297187  1.943240   7.712686 -0.054353 -0.002237 -0.056760
488         4       2  2.047273  4.539274  2.737421         2 -0.101589 -0.174887  0.466695  -44.509066  -32.925605 -156.215381  3.800747e-08  0.914414 -0.018764 -2.504684  2.800997 -0.109764 -0.212668  0.398943  -44.590992  -40.055168 -162.822148  3.795990e-08  1.002100  0.002180 -2.409729  2.788858  2.047273  -8.750198 -0.094955  0.012139  0.047273
489         4       2  2.086890  0.518387  2.792289         2  0.237558 -0.010865  0.415586   59.015915  -38.102352 -136.439425  4.073168e-08  0.784039 -0.012152 -0.573296  2.666128  0.255760  0.007059  0.374799   70.110135  -32.284898 -155.371363  3.952197e-08  1.001906  0.002180 -0.431542  2.680519  2.086890 -21.745258 -0.141754 -0.014391  0.086890
490         4       2  2.134945  5.945874  2.010689         2  0.210726 -0.132448  0.885462  142.108543 -141.485127  -84.029859  1.589386e-08  1.573181 -0.004136 -0.783200  1.967604  0.239048 -0.136160  0.876679  160.271154 -135.399394  -88.606778  1.577726e-08  1.726023  0.001467 -0.701476  1.970396  2.134945  -8.855153 -0.081724 -0.002791  0.134945
491         4       2  1.987768  4.271459  3.015718         2 -0.023423 -0.049036  0.441092   -4.316969  -13.058734 -184.504274  3.167662e-08  1.139402 -0.086523 -1.890068  3.067186 -0.026998 -0.056848  0.399685   -5.059806  -13.235936 -172.813257  3.568017e-08  1.000815  0.002182 -1.935932  3.059779  1.987768  13.847412  0.045865  0.007407 -0.012232
492         4       2  2.052304  0.162519  1.855964         2  0.252957 -0.013826  0.931163  205.216571  -57.147194  -48.339371  1.517063e-08  1.587892 -0.003623 -0.271592  1.793936  0.275456 -0.004521  0.925400  212.179583  -42.827163  -53.055277  1.525408e-08  1.652822  0.001515 -0.199168  1.811163  2.052304  -3.928423 -0.072424 -0.017227  0.052304
